,Arkansas Nuclear One,Beaver Valley,Braidwood Generation Station,Browns Ferry,Brunswick,Byron Generating Station,Callaway,Calvert Cliffs Nuclear Power Plant,Catawba,Clinton Power Station,Columbia Generating Station,Comanche Peak,Cooper,Crystal River,Davis Besse,Diablo Canyon,Donald C Cook,Dresden Generating Station,Duane Arnold,Edwin I Hatch,Fermi,Fort Calhoun,Grand Gulf,H B Robinson,Harris,Indian Point 2,Indian Point 3,James A Fitzpatrick,Joseph M Farley,Kewaunee,LaSalle Generating Station,Limerick,McGuire,Millstone,Monticello,Nine Mile Point Nuclear Station,North Anna,Oconee,Oyster Creek,PPL Susquehanna,PSEG Hope Creek Generating Station,PSEG Salem Generating Station,Palisades,Palo Verde,Peach Bottom,Perry,Pilgrim Nuclear Power Station,Point Beach,Prairie Island,Quad Cities Generating Station,R. E. Ginna Nuclear Power Plant,River Bend Station,San Onofre,Seabrook,Sequoyah,South Texas Project,St Lucie,Surry,Three Mile Island,Turkey Point,V C Summer,Vermont Yankee,Vogtle,Waterford 3,Watts Bar Nuclear Plant,Wolf Creek Generating Station
2020 0427 27,0.0,49.83,49.38,0.0,0.0,0.0,0,0.0,2.51,1,0,49.79,0,,0,0.0,0.0,38.15,0.0,2.01,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,20,0.0,0.0,33.63,,43.0,0,49.85,0,33.38,0.0,0,,0.0,10.48,7.51,100,0.0,,100,49.42,0.0,0.0,7.5,,14.47,100,,0.0,0,0.0,0
2020 0428 28,0.0,49.83,49.38,0.0,0.0,0.0,0,0.0,2.01,1,0,49.79,0,,0,0.0,0.0,36.14,0.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,10,0.0,0.0,33.63,,42.5,0,49.85,0,33.38,0.0,0,,0.0,9.52,6.49,100,0.0,,72,49.42,0.0,0.0,8.0,,9.98,100,,0.0,0,0.0,0
2020 0429 29,0.0,49.83,49.38,0.0,0.0,0.0,0,0.0,2.51,1,0,49.79,0,,0,0.0,0.0,0.0,0.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,20,0.0,0.0,33.63,,50.5,0,49.85,0,33.38,0.0,0,,0.0,10.02,0.0,100,0.0,,52,49.42,0.0,0.0,8.5,,0.0,100,,0.0,0,0.0,0
2020 0430 30,0.0,49.83,54.44,0.0,0.0,0.0,0,0.0,4.02,1,0,49.79,0,,0,0.0,0.0,0.0,0.0,0.0,100,,100,0,0,,0.0,0,0.0,,4.51,0.0,0.0,41.15,0,0.0,0.0,33.63,,50.5,0,49.85,0,33.38,0.0,0,,0.0,9.52,6.49,100,0.0,,15,49.42,0.0,0.0,9.0,,0.0,100,,0.0,0,0.0,0
2020 0501 01,0.0,49.83,49.38,0.0,0.0,0.0,0,0.0,3.52,1,0,49.79,0,,0,0.0,0.0,0.0,0.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,20,0.0,0.0,33.63,,50.5,0,49.85,0,33.38,0.0,0,,0.0,10.02,0.0,100,0.0,,0,49.42,0.0,0.0,9.5,,0.0,100,,0.0,0,0.0,0
2020 0502 02,0.0,49.83,52.42,0.0,0.0,12.35,0,0.0,50.22,1,0,49.79,0,,0,0.0,53.65,0.0,10.0,0.0,100,,100,0,0,,0.0,0,0.0,,7.01,0.0,0.0,41.15,20,0.0,0.0,33.63,,32.5,0,49.85,0,33.38,0.0,0,,0.0,10.02,6.49,100,0.0,,0,49.42,0.0,0.0,10.0,,0.0,100,,0.0,0,0.0,0
2020 0503 03,0.0,49.83,49.38,0.0,0.0,0.0,0,0.0,50.22,1,0,49.79,0,,0,0.0,53.65,0.0,0.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,33.63,,13.0,0,49.85,0,33.38,0.0,0,,0.0,0.0,7.01,100,0.0,,0,49.42,0.0,0.0,50.0,,0.0,100,,0.0,0,0.0,0
2020 0504 04,0.0,49.83,49.38,0.0,0.0,0.99,0,0.0,50.22,1,0,49.79,0,,0,0.0,53.65,0.0,0.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,20,0.0,0.5,33.63,,50.5,0,49.85,0,33.38,0.0,0,,0.0,10.98,6.49,100,0.0,,0,49.42,0.0,0.0,50.0,,0.0,100,,0.0,0,0.0,0
2020 0505 05,0.0,49.83,49.38,8.32,0.0,0.0,0,0.0,50.22,1,0,49.79,0,,0,0.0,53.65,0.0,3.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.5,33.63,,50.5,0,49.85,0,31.37,0.0,0,,0.0,0.0,0.0,100,0.0,,0,42.5,0.0,0.0,50.0,,0.0,100,,0.0,0,0.0,0
2020 0506 06,0.0,49.83,40.49,0.0,0.0,0.0,0,0.0,50.22,1,0,49.79,0,,0,0.0,53.65,0.0,2.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.5,33.63,,50.5,0,49.85,0,24.03,0.0,0,,0.0,0.0,0.0,100,0.0,,0,37.07,0.0,0.0,50.0,,0.0,100,,0.0,0,0.0,0
2020 0507 07,0.0,25.42,35.8,0.0,0.0,0.0,0,0.0,50.22,1,0,49.79,0,,0,0.0,53.65,3.51,3.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.5,33.63,,50.5,0,49.85,0,10.35,0.0,0,,0.0,0.0,6.49,100,0.0,,0,15.82,0.0,0.0,50.0,,0.0,100,,0.0,0,1.0,0
2020 0508 08,0.0,16.45,5.93,0.0,0.0,0.0,0,0.0,50.22,1,0,49.79,0,,0,0.0,53.65,0.0,3.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,20,0.0,0.5,33.63,,46.0,0,49.85,0,0.0,0.0,0,,0.0,10.48,6.49,100,0.0,,0,0.99,0.0,0.0,50.0,,0.0,100,,0.0,0,2.5,0
2020 0509 09,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,50.22,1,0,49.79,0,,0,0.0,53.65,0.0,4.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.5,33.63,,42.5,0,49.85,0,0.0,0.0,0,,0.0,0.0,0.0,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,100,,0.0,0,50.02,0
2020 0510 10,0.0,0.0,13.67,0.0,1.0,14.82,0,0.0,50.22,1,0,49.79,0,,0,0.0,53.65,7.53,2.0,0.0,100,,100,0,0,,0.0,0,0.0,,9.01,0.0,0.0,41.15,13,0.0,0.5,17.15,,39.0,0,49.85,0,0.0,0.0,0,,0.0,10.98,6.49,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,100,,0.0,0,93.5,0
2020 0511 11,0.0,0.0,0.51,4.34,0.0,0.0,0,0.0,50.22,1,0,49.79,0,,0,7.51,38.63,0.0,3.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.5,1.68,,43.0,0,49.85,0,0.0,0.0,0,,0.0,0.0,0.0,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,70,,0.0,0,93.5,0
2020 0512 12,0.0,0.0,0.0,5.34,0.0,0.0,0,0.0,50.22,1,0,49.79,0,,0,24.04,5.37,0.0,3.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,20.5,0,40.88,0,0.0,0.0,0,,0.0,0.0,0.0,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,70,,0.0,0,93.5,0
2020 0513 13,0.0,0.0,0.0,8.34,0.0,0.0,0,0.0,50.22,1,0,34.85,0,,0,24.04,0.0,0.0,4.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,8,0.0,0.0,0.0,,14.0,0,26.42,0,0.0,0.0,0,,0.0,2.0,0.0,100,0.0,,0,50.58,0.0,0.0,50.0,,0.0,70,,0.0,0,93.5,0
2020 0514 14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.22,1,0,19.92,0,,0,24.04,0.0,0.0,4.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,11.5,0,11.96,0,0.0,0.0,0,,0.0,0.0,0.0,100,0.0,,0,50.58,0.0,0.0,50.0,,0.0,40,,0.0,0,93.5,0
2020 0515 15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.22,1,0,8.46,0,,0,24.04,0.0,0.0,4.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,10.5,0,49.85,0,0.0,0.0,0,,0.0,0.0,0.0,100,0.0,,0,49.57,0.0,0.0,50.0,,0.0,2,,0.0,0,93.5,0
2020 0516 16,0.0,29.6,0.0,0.0,0.0,0.0,0,0.0,50.22,1,0,0.0,0,,0,24.04,0.0,0.0,4.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,9.0,0,49.85,0,0.0,0.0,0,,0.0,0.0,0.0,100,0.0,,0,43.5,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0517 17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.22,1,0,0.0,0,,0,2.0,0.0,0.0,4.0,0.0,100,,100,0,0,,0.0,15,0.0,,0.0,0.0,0.0,41.15,20,0.0,0.0,0.0,,12.0,0,49.85,0,0.0,0.0,0,,0.0,10.98,0.0,100,0.0,,0,19.22,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0518 18,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.22,1,0,0.0,0,,0,0.0,0.0,0.0,4.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,20,0.0,0.0,0.0,,6.5,0,40.88,0,0.0,0.0,0,,0.0,10.98,0.0,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0519 19,0.0,0.0,0.0,26.35,0.0,0.0,0,0.0,50.22,1,0,0.0,0,,0,0.0,0.0,0.0,5.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,1.5,0,19.94,0,0.0,0.0,0,,0.0,0.0,0.0,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0520 20,0.0,0.0,0.0,33.35,0.0,0.0,0,0.0,50.22,1,35,0.0,0,,0,0.0,0.0,0.0,5.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,8,0.0,0.0,0.0,,2.0,0,19.94,0,0.0,0.0,0,,0.0,9.98,0.0,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0521 21,0.0,0.0,0.0,33.35,0.0,0.0,0,0.0,50.22,1,34,0.0,1,,0,0.0,0.0,0.0,5.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,7,0.0,0.0,0.0,,13.0,0,19.94,0,0.0,0.0,0,,0.0,9.98,0.0,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0522 22,0.0,0.0,0.0,33.35,0.0,0.0,0,0.0,50.22,1,35,0.0,1,,0,0.0,0.0,0.0,5.0,0.0,100,,85,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,4.5,0,19.94,0,0.0,0.0,0,,0.0,0.0,0.0,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0523 23,29.0,0.0,0.0,26.68,0.0,0.0,0,0.0,50.22,1,35,0.0,1,,0,0.0,0.0,0.0,24.0,0.0,100,,87,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,4.5,0,19.94,0,0.0,0.0,0,,0.0,0.0,0.0,100,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0524 24,8.12,0.0,0.0,20.01,0.0,0.0,0,0.0,50.22,1,35,0.0,1,,0,0.0,0.0,0.0,27.0,0.0,100,,74,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,1.5,0,1.5,0,0.0,0.0,0,,0.0,0.0,0.0,94,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0525 25,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,50.22,1,35,0.0,1,,0,0.0,0.0,0.0,30.0,0.0,100,,42,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,1.5,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,53,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0526 26,0.0,0.0,0.0,4.34,0.0,0.0,0,0.0,50.22,1,0,0.0,0,,0,0.0,0.0,0.0,30.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.0,0.0,,8.5,0,0.0,0,0.33,0.0,4,,0.0,0.0,0.0,50,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,38
2020 0527 27,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,50.22,1,0,0.0,1,,0,0.0,0.0,0.0,30.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,45.9,0.0,,8.5,0,0.0,0,0.0,0.0,3,,0.0,0.0,0.0,53,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0528 28,0.0,0.0,0.0,4.34,0.0,0.0,0,0.0,50.22,1,0,0.0,2,,0,0.0,0.0,0.0,30.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,35.43,0.0,,8.5,0,0.0,0,0.0,0.0,2,,0.0,0.0,0.0,25,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0529 29,0.0,0.0,0.0,4.34,0.0,0.0,0,0.0,50.22,1,0,0.0,2,,0,0.0,0.0,0.0,30.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,1.0,0.0,,1.5,0,0.0,0,0.0,34.73,0,,0.0,10.98,6.51,3,0.0,,100,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0530 30,0.0,0.0,0.0,4.34,14.95,0.0,0,0.0,50.22,1,0,0.0,30,,0,0.0,0.0,0.0,30.0,0.0,100,,100,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.5,0.0,,1.5,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,,100,0.0,0.0,0.0,50.0,,0.0,0,,3.0,0,100.0,0
2020 0531 31,0.0,0.0,0.0,4.34,5.98,0.0,0,0.0,50.22,25,33,0.0,0,,0,0.0,0.0,0.0,30.0,8.53,100,,97,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,0.5,0.0,,1.5,0,0.0,0,0.0,0.0,0,,0.0,0.0,9.98,0,0.0,,100,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,100.0,0
2020 0601 01,10.54,0.0,0.0,4.34,0.0,0.0,0,0.0,41.18,1,35,0.0,0,,0,0.0,0.0,0.0,30.0,1.0,100,,88,0,0,,0.0,0,0.0,,0.0,0.5,0.0,41.15,0,0.0,0.5,0.0,,2.0,0,1.0,0,0.0,0.0,0,,0.0,10.98,7.51,0,0.0,,67,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,99.0,0
2020 0602 02,13.54,0.0,0.0,4.67,4.98,0.0,0,0.0,20.09,10,35,0.0,0,,0,0.0,0.0,0.0,30.0,0.0,100,,85,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,10,0.0,0.5,0.0,,1.5,0,0.5,0,0.0,0.0,0,,0.0,10.48,0.0,0,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,77.51,0
2020 0603 03,13.54,0.0,0.0,5.0,0.0,0.0,0,0.0,6.03,1,35,0.0,0,,0,0.0,0.0,0.0,30.0,0.0,100,,81,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,6.51,0.0,,0.5,0,1.0,0,0.0,0.0,2,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,50.0,,0.0,0,,0.0,0,50.02,0
2020 0604 04,13.54,0.0,0.0,5.0,0.0,0.0,0,0.0,0.5,1,35,0.0,0,,0,0.0,0.0,0.0,30.0,0.0,100,,23,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,6.51,0.0,,0.5,0,1.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,36.0,,0.0,0,,0.0,0,49.02,0
2020 0605 05,13.54,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,1,35,0.0,0,,0,0.0,0.0,0.0,28.0,0.0,100,,17,0,0,,0.0,0,0.0,,0.0,0.0,0.0,41.15,0,0.0,6.51,0.0,,0.0,0,0.0,0,0.0,0.0,0,,1.0,0.0,6.51,0,0.0,,0,0.0,0.0,0.0,17.5,,0.0,0,,0.0,0,37.52,0
2020 0606 06,2.17,0.0,0.0,33.35,0.0,0.0,0,0.0,0.0,1,71,0.0,0,,0,0.0,0.0,0.0,26.0,0.0,100,,39,0,70,,0.0,0,0.0,,0.0,19.52,0.0,28.8,0,0.0,8.01,0.0,,0.0,26,1.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,2.5,,0.0,0,,0.0,0,31.01,0
2020 0607 07,0.0,0.0,0.0,33.35,0.0,0.0,0,0.0,0.0,1,75,0.0,0,,0,0.0,0.0,11.46,26.0,0.0,100,,22,0,75,,0.0,0,0.0,,0.0,8.51,0.0,13.17,19,0.0,7.51,0.0,,0.5,0,0.5,0,0.0,0.0,0,,0.0,10.98,6.01,0,0.0,,100,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,18.01,0
2020 0608 08,0.0,0.0,0.0,33.35,0.0,0.0,0,0.0,0.0,1,75,0.0,0,,0,0.0,0.0,0.0,30.0,0.0,100,,22,0,74,,0.0,0,0.0,,0.0,0.0,0.0,1.65,19,0.0,0.5,0.0,,1.5,0,1.0,0,0.0,0.0,0,,0.0,10.98,6.01,0,0.0,,100,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,9.0,0
2020 0609 09,0.0,0.0,0.0,33.35,0.0,0.0,0,0.0,0.0,1,85,0.0,0,,0,0.0,0.0,0.0,26.0,0.0,100,,20,0,74,,0.0,0,0.0,,0.0,0.0,0.0,1.23,0,0.0,0.5,0.0,,0.5,0,0.5,0,0.0,0.0,0,,0.0,5.99,0.0,0,0.0,,100,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0610 10,0.0,0.0,0.0,33.35,0.0,0.0,0,0.0,0.0,1,85,0.0,0,,0,0.0,0.0,0.0,28.0,0.0,100,,0,0,27,,0.0,0,0.0,,0.0,0.0,0.0,0.0,20,0.0,0.5,0.0,,0.0,0,0.0,0,0.0,0.0,10,,0.0,0.0,0.0,0,0.0,,100,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0611 11,0.0,0.0,0.0,33.35,0.0,0.0,0,0.0,0.0,1,75,0.0,0,,0,0.0,0.0,0.0,29.0,0.0,100,,0,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,20,0.0,0.5,0.0,,0.0,0,0.0,0,0.0,0.0,5,,0.0,10.98,0.0,0,0.0,,85,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0612 12,0.0,0.0,0.0,20.68,0.0,0.0,0,0.0,0.0,1,60,0.0,1,,0,0.0,0.0,0.0,29.0,0.0,100,,0,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,,0.5,0,0.0,0,1.0,0.0,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0613 13,0.0,0.0,0.0,14.99,50.16,0.0,0,0.0,0.0,1,76,0.0,16,,0,0.5,0.0,0.0,31.0,0.0,100,,0,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,20,0.0,0.5,0.0,,0.0,0,0.0,0,0.0,0.0,34,,0.0,10.98,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0614 14,0.0,0.0,0.0,11.67,50.16,0.0,0,0.0,0.5,1,83,0.0,0,,0,0.5,0.0,0.0,29.0,0.0,100,,0,0,0,,0.0,0,0.0,,9.51,0.0,0.0,0.0,20,0.0,0.0,0.0,,1.5,0,0.0,0,0.0,0.0,0,,0.0,10.98,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0615 15,0.0,0.0,0.0,1.33,50.16,0.0,0,0.0,0.0,1,70,0.0,0,,0,0.0,0.0,0.0,29.0,0.0,100,,0,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,,1.0,0,0.0,0,0.0,0.0,0,,0.0,11.48,7.01,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0616 16,0.0,0.0,0.0,0.0,50.16,0.0,0,0.0,0.0,1,35,0.0,0,,0,0.0,0.0,0.0,29.0,0.0,100,,0,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,,0.0,0,0.0,0,0.0,0.0,0,,0.0,11.48,14.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0617 17,0.0,0.0,0.0,0.0,50.16,0.0,0,0.0,0.0,1,35,0.0,0,,0,0.0,0.0,0.0,29.0,0.0,100,,0,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0,0.0,0,0.0,0.0,0,,0.0,10.98,14.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0618 18,0.0,0.0,0.0,0.0,50.16,0.0,0,0.0,0.0,1,35,0.0,0,,0,0.0,0.0,0.0,30.0,0.0,100,,0,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,2.5,0,0.0,0,0.0,0.0,0,,0.0,10.98,14.5,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0619 19,0.0,0.0,0.0,0.0,50.16,0.0,0,0.0,0.0,1,35,0.0,0,,0,0.0,0.0,0.0,32.0,0.0,100,,0,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,2.0,0,0.0,0,0.0,14.88,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0620 20,0.0,0.0,0.0,9.68,50.16,0.0,0,0.0,0.0,1,34,0.0,0,,0,0.0,0.0,0.0,32.0,49.8,100,,48,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,3.22,0.0,0.0,,18.0,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0621 21,0.0,0.0,0.0,0.67,50.16,0.0,0,0.0,0.0,1,45,0.0,0,,0,0.0,0.0,0.0,34.0,49.8,100,,36,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,6.5,0,0.0,0,0.0,0.0,0,,0.0,0.0,1.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0622 22,0.0,0.0,0.0,0.0,49.66,0.0,0,0.0,0.0,1,10,0.0,0,,0,0.5,0.0,0.0,35.0,49.8,100,,36,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,1.0,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,50.04,0,0.0,0
2020 0623 23,0.0,0.0,0.0,0.0,35.11,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.5,0.0,0.0,34.0,49.8,100,,35,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,13.5,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,50.04,0,0.0,0
2020 0624 24,0.0,0.0,0.0,0.0,12.04,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.5,0.0,0.0,44.0,49.8,100,,35,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,13.5,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,50.04,0,0.0,0
2020 0625 25,0.0,0.0,0.0,0.0,10.03,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.5,0.0,0.0,34.0,49.8,100,,35,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,32.5,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,22.02,0,0.0,0
2020 0626 26,0.0,0.0,0.0,0.0,18.06,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,35.0,49.8,100,,35,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,31.0,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0627 27,0.0,0.0,0.0,0.0,6.52,0.0,0,0.0,0.0,1,60,0.0,0,,0,0.0,0.0,0.0,35.0,31.37,100,,35,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,6.0,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,32.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0628 28,0.0,0.0,3.04,0.0,7.52,0.0,0,0.0,0.0,1,60,0.0,20,,0,0.0,0.0,0.0,35.0,12.45,100,,9,0,0,,0.0,2,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,5.0,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,15.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
2020 0629 29,0.0,0.0,0.0,0.0,2.01,0.0,0,0.0,0.0,1,60,0.0,0,,0,0.0,0.0,0.0,35.0,6.97,100,,0,0,0,,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,2.0,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0,20.0,,0,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0,0.0,0
